ID,Тип,Артикул,Имя,Опубликован,Рекомендуемый?,"Видимость в каталоге","Краткое описание",Описание,"Дата начала действия скидки","Дата окончания действия скидки","Статус налога","Налоговый класс","В наличии?",Запасы,"Величина малых запасов","Возможен ли предзаказ?","Продано индивидуально?","Вес (кг)","Длина (см)","Ширина (см)","Высота (см)","Разрешить отзывы от клиентов?","Примечание к покупке","Акционная цена","Базовая цена",Категории,Метки,"Класс доставки",Изображения,"Лимит загрузок","Дней срока загрузки",Родительский,"Сгруппированные товары",Апсэлы,Кросселы,"Внешний URL","Текст кнопки",Позиция,"Fixed Tiered Prices","Tiered pricing type","Tiered pricing minimum product quantity","Percentage Tiered Prices","Название атрибута 1","Значения атрибутов 1","Видимость атрибута 1","Глобальный атрибут 1","Название атрибута 2","Значения атрибутов 2","Видимость атрибута 2","Глобальный атрибут 2","Название атрибута 3","Значения атрибутов 3","Видимость атрибута 3","Глобальный атрибут 3","Название атрибута 4","Значения атрибутов 4","Видимость атрибута 4","Глобальный атрибут 4","Название атрибута 5","Значения атрибутов 5","Видимость атрибута 5","Глобальный атрибут 5","Название атрибута 6","Значения атрибутов 6","Видимость атрибута 6","Глобальный атрибут 6","Название атрибута 7","Значения атрибутов 7","Видимость атрибута 7","Глобальный атрибут 7","Мета: _swatch_type","Мета: _tiered_price_minimum_qty","Мета: _tiered_pricing_template","Мета: _tiered_price_rules_type","Мета: _minimum_qty","Мета: _step_qty","Мета: _individual_price","Мета: product_production_time","Мета: _product_production_time","Мета: product_short_name","Мета: _product_short_name","Мета: _yoast_wpseo_primary_product_cat","Мета: _yoast_wpseo_focuskw","Мета: _yoast_wpseo_title","Мета: _yoast_wpseo_metadesc","Мета: _yoast_wpseo_linkdex","Мета: _yoast_wpseo_content_score","Мета: _yoast_wpseo_estimated-reading-time-minutes","Мета: _yoast_wpseo_wordproof_timestamp","Мета: views","Мета: Razmerykorobki_0_nazvanie_ssylki","Мета: _Razmerykorobki_0_nazvanie_ssylki","Мета: Razmerykorobki_0_ssylka","Мета: _Razmerykorobki_0_ssylka","Мета: Razmerykorobki_1_nazvanie_ssylki","Мета: _Razmerykorobki_1_nazvanie_ssylki","Мета: Razmerykorobki_1_ssylka","Мета: _Razmerykorobki_1_ssylka","Мета: Razmerykorobki","Мета: _Razmerykorobki","Мета: markakorobki_0_nazvanie_ssylki","Мета: _markakorobki_0_nazvanie_ssylki","Мета: markakorobki_0_ssylka","Мета: _markakorobki_0_ssylka","Мета: markakorobki_1_nazvanie_ssylki","Мета: _markakorobki_1_nazvanie_ssylki","Мета: markakorobki_1_ssylka","Мета: _markakorobki_1_ssylka","Мета: markakorobki","Мета: _markakorobki","Мета: colorkorobki_0_nazvanie_ssylki","Мета: _colorkorobki_0_nazvanie_ssylki","Мета: colorkorobki_0_ssylka","Мета: _colorkorobki_0_ssylka","Мета: colorkorobki","Мета: _colorkorobki"
2665,simple,,"Короб с ушками 200х130х30 мм Т23Е бурый",1,0,visible,,"Короб с ушками размером 200х130х30 мм из картона Т23Е бурого цвета представляет собой самосборную упаковку из качественного материала. Этот компактный и легкий короб с ушками подходит для упаковки и транспортировки различных грузов.

Благодаря прочному картону, конструкции с ушками, короб обеспечивает надежную защиту и сохранность упаковываемых предметов. Он подходит для различных предметов, включая подарки, аксессуары, канцелярию, мелочевку.

Коробка с ушами 200х130х30 мм легко складывается и собирается, обеспечивая простоту использования. Она также компактна, что экономит место при хранении и транспортировке товаров.

Для повышения защиты хрупких предметов внутри коробки, рекомендуется использовать полиэтиленовые пакеты или вкладыши из воздушно-пузырчатой пленки. Это поможет предотвратить повреждения и сохранить целостность упаковываемых изделий.

Выбирайте коробку с ушками для удобной, надежной и красивой упаковки ваших товаров. Упаковывайте с уверенностью и стильно с нашей продукцией.",,,taxable,,1,,,0,0,,200,130,30,1,,,16.82,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:14.82,200:14.07,500:11.32,1000:10.32",fixed,20,,"Длина, мм",200,1,1,"Ширина, мм",130,1,1,"Высота, мм",30,1,1,"Марка картона",Т23Е,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",200x130x30,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 200х130х30 мм Т23Е бурый",field_63c3e58dae8bc,331,"Короб с ушками 200х130х30 мм Т23Е бурый","Короб с ушками 200х130х30 мм Т23Е бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 200х130х30 мм Т23Е бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,simple,,"Короб с ушками 200х200х100 мм Т23Е бурый",1,0,visible,,"Коробки с ушками 200х200х100 мм Т23В бурого цвета - идеальное решение для упаковки и транспортировки различных товаров. Изготовленные из экологически чистого картона, они обеспечивают высокую прочность и долговечность. Благодаря конструкции FEFCO 0427, коробки с ушками легко и быстро собираются без использования клея и клейкой ленты. Это делает их идеальным выбором для отправки почтой или доставки собственных товаров. Кроме того, наши коробки имеют сертификат соответствия, что гарантирует их безопасность для здоровья и окружающей среды. Они также предлагаются в большом выборе размеров, позволяя выбрать оптимальный вариант для упаковки различных предметов. Если вы ищете красивую и презентабельную упаковку для ваших товаров, то рекомендуем вам обратить внимание на коробки из картона Т23Е. Они отличаются особой прочностью и могут придать вашим товарам более выигрышный вид.",,,taxable,,1,,,0,0,,200,200,100,1,,,30.57,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:27.77,200:26.72,500:22.87,1000:21.47",fixed,20,,"Длина, мм",200,1,1,"Ширина, мм",200,1,1,"Высота, мм",100,1,1,"Марка картона",Т23Е,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",200x200x100,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 200х200х100 мм Т23Е бурый",field_63c3e58dae8bc,331,"Короб с ушками 200х200х100 мм Т23Е бурый","Короб с ушками 200х200х100 мм Т23Е бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 200х200х100 мм Т23Е бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,simple,,"Короб с ушками 200х200х50 мм Т23Е бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,200,200,50,1,,,20.13,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:18.13,200:17.38,500:14.63,1000:13.63",fixed,20,,"Длина, мм",200,1,1,"Ширина, мм",200,1,1,"Высота, мм",50,1,1,"Марка картона",Т23Е,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",200x200x50,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 200х200х50 мм Т23Е бурый",field_63c3e58dae8bc,331,"Короб с ушками 200х200х50 мм Т23Е бурый","Короб с ушками 200х200х50 мм Т23Е бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 200х200х50 мм Т23Е бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,simple,,"Короб с ушками 210х100х60 мм Т23Е бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,210,100,60,1,,,18.6,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:16.6,200:15.85,500:13.1,1000:12.1",fixed,20,,"Длина, мм",210,1,1,"Ширина, мм",100,1,1,"Высота, мм",60,1,1,"Марка картона",Т23Е,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",210x100x60,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 210х100х60 мм Т23Е бурый",field_63c3e58dae8bc,331,"Короб с ушками 210х100х60 мм Т23Е бурый","Короб с ушками 210х100х60 мм Т23Е бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 210х100х60 мм Т23Е бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,simple,,"Короб с ушками 220х160х80 мм Т23Е бурый",1,0,visible,,"Коробки с ушками размером 220х160х80 мм из картона Т23Е в буром цвете. Наша коробка изготовлена из экологичного материала, который не вредит окружающей среде.  Мы бережно относимся к природе и стремимся предложить вам упаковку, которая качественна и экологична. Продукция Гофродом имеет сертификат, подтверждающий ее высокое качество и надежность.

Коробка с ушками имеет легкую конструкцию, что облегчает ее сборку. Вы сможете вручную собрать ее, без необходимости клея или инструментов.

Эта коробка оптимальна для упаковки большинства товаров, от мелких предметов до подарков и аксессуаров. Благодаря своему компактному размеру, она обеспечивает удобство хранения и переноски. Преимущества короба с ушками также ее универсальность. Она подходит для отправки почтой, а также для упаковки товаров собственного производства. Вы сможете безопасно доставить свои товары и сохранить их в отличном состоянии.

Мы гарантируем высокое качество нашей продукции и предлагаем вам упаковочные решения, которые согласно запросам и ожиданиям.",,,taxable,,1,,,0,0,,220,160,80,1,,,22.41,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:20.41,200:19.66,500:16.91,1000:15.91",fixed,20,,"Длина, мм",220,1,1,"Ширина, мм",160,1,1,"Высота, мм",80,1,1,"Марка картона",Т23Е,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",220x160x80,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 220х160х80 мм Т23Е бурый",field_63c3e58dae8bc,331,"Короб с ушками 220х160х80 мм Т23Е бурый","Короб с ушками 220х160х80 мм Т23Е бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 220х160х80 мм Т23Е бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,simple,,"Короб с ушками 250х165х40 мм Т23Е бурый",1,0,visible,,"Компактная и удобная самосборная коробка с ушками размером 250х165х40 мм из картона Т23Е бурого цвета представляет оптимальное решение упаковки различных товаров. Изготовленная из качественного картона, она обеспечивает надежную защиту и сохранность упаковываемых предметов.

Преимущества этой самосборной коробки включают простоту сборки и надежную фиксацию благодаря ушкам на крышке. Она также отличается экологической безопасностью, так как изготовлена из материала, дружественного к окружающей среде. При этом она доступна по оптовой цене, что является преимуществом для бизнеса.

Короб с ушками имеет эстетически приянтный вид, который придаст вашим товарам солидность. Благодаря своей компактности, она экономит место при хранении и удобна в транспортировке.

Сделайте выбор в пользу удобства, защиты и экологической ответственности с нашей самосборной коробкой с ушками 250х165х40 мм Т23Е бурого цвета от производителя Гофродом.",,,taxable,,1,,,0,0,,250,165,40,1,,,19.11,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:17.11,200:16.36,500:13.61,1000:12.61",fixed,20,,"Длина, мм",250,1,1,"Ширина, мм",165,1,1,"Высота, мм",40,1,1,"Марка картона",Т23Е,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",250x165x40,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 250х165х40 мм Т23Е бурый",field_63c3e58dae8bc,331,"Короб с ушками 250х165х40 мм Т23Е бурый","Короб с ушками 250х165х40 мм Т23Е бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 250х165х40 мм Т23Е бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2671,simple,,"Короб с ушками 250х200х100 мм Т23Е бурый",1,0,visible,,"Короб с ушками размером 250х200х100 мм Т23Е бурого цвета – оптимальное решение упаковки. Изготовленный из картона Т23Е и обладающий конструкцией FEFCO 0427, этот самосборный короб обеспечивает защиту и сохранность вашего товара.

Преимущества упаковки:

Простота сборки:  коробка собирается легко и быстро, позволяет сэкономить ваше время .

Универсальность: этот короб подходит для грузов – от мелочей и аксессуаров до продуктов питания и канцелярских принадлежностей.

Прочность: изготовленный из высококачественного картона, короб обеспечивает надежную защиту вашего товара от повреждений во время хранения и транспортировки.

Экологическая безопасность: наша продукция изготовлена из экологичного материала, что делает эту коробку безопасной для окружающей среды.

Привлекательность: бурый цвет придает упаковке эстетичность.

С учетом всех этих преимуществ, коробка с ушами 250х200х100 мм Т23Е бурого цвета будет оптимальным для вашего бизнеса. ",,,taxable,,1,,,0,0,,250,200,100,1,,,31.34,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:28.54,200:27.49,500:23.64,1000:22.24",fixed,20,,"Длина, мм",250,1,1,"Ширина, мм",200,1,1,"Высота, мм",100,1,1,"Марка картона",Т23Е,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",250x200x100,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 250х200х100 мм Т23Е бурый",field_63c3e58dae8bc,331,"Короб с ушками 250х200х100 мм Т23Е бурый","Короб с ушками 250х200х100 мм Т23Е бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 250х200х100 мм Т23Е бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2672,simple,,"Короб с ушками 250х200х80 мм Т23В бурый",1,0,visible,,"Компактная и удобная самосборная коробка с ушками размером 250х165х40 мм из картона Т23Е бурого цвета представляет оптимальное решение упаковки различных товаров. Изготовленная из качественного картона, она обеспечивает надежную защиту и сохранность упаковываемых предметов.

Преимущества этой самосборной коробки включают простоту сборки и надежную фиксацию благодаря ушкам на крышке. Она также отличается экологической безопасностью, так как изготовлена из материала, дружественного к окружающей среде. При этом она доступна по оптовой цене, что является преимуществом для бизнеса.

Короб с ушками имеет эстетически приянтный вид, который придаст вашим товарам солидность. Благодаря своей компактности, она экономит место при хранении и удобна в транспортировке.

Сделайте выбор в пользу удобства, защиты и экологической ответственности с нашей самосборной коробкой с ушками 250х165х40 мм Т23Е бурого цвета от производителя Гофродом.",,,taxable,,1,,,0,0,,250,200,80,1,,,28.72,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:26.12,200:25.15,500:21.57,1000:20.27",fixed,20,,"Длина, мм",250,1,1,"Ширина, мм",200,1,1,"Высота, мм",80,1,1,"Марка картона",Т23В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",250x200x80,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 250х200х80 мм Т23В бурый",field_63c3e58dae8bc,331,"Короб с ушками 250х200х80 мм Т23В бурый","Короб с ушками 250х200х80 мм Т23В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 250х200х80 мм Т23В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2673,simple,,"Короб с ушками 250х250х100 мм Т23В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,250,250,100,1,,,36.96,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:33.76,200:32.56,500:28.16,1000:26.56",fixed,20,,"Длина, мм",250,1,1,"Ширина, мм",250,1,1,"Высота, мм",100,1,1,"Марка картона",Т23В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",250x250x100,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 250х250х100 мм Т23В бурый",field_63c3e58dae8bc,331,"Короб с ушками 250х250х100 мм Т23В бурый","Короб с ушками 250х250х100 мм Т23В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 250х250х100 мм Т23В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2674,simple,,"Короб с ушками 250х250х50 мм Т23Е бурый",1,0,visible,,"Короб с ушками 250х250х50 мм Т23Е бурого цвета. Эта самосборная коробка изготовлена из прочного картона Т23Е, обеспечивающего надежность и долговечность.

Удобная конструкция с ушами обеспечивает легкость в использовании и удобство при переноске. Коробка компактна, подходит упаковки мелких товаров, аксессуаров, других предметов.

Благодаря бурому цвету, этот коробок привлекателен и сочетается с различными стилями. Короб подойдет для коммерческого использования, так и для повседневных нужд.

Прокладками из воздушно-пузырьковой пленки или вспененного полиэтилена можно обеспечить дополнительную защиту бьющихся и хрупких вещей внутри.

Коробка с ушками  - удобная, надежная упаковка, подходящая для различных предметов. Закажите ее сейчас и обеспечьте безопасность и защиту ваших товаров!",,,taxable,,1,,,0,0,,250,250,50,1,,,22.16,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:20.16,200:19.41,500:16.66,1000:15.66",fixed,20,,"Длина, мм",250,1,1,"Ширина, мм",250,1,1,"Высота, мм",50,1,1,"Марка картона",Т23Е,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",250x250x50,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 250х250х50 мм Т23Е бурый",field_63c3e58dae8bc,331,"Короб с ушками 250х250х50 мм Т23Е бурый","Короб с ушками 250х250х50 мм Т23Е бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 250х250х50 мм Т23Е бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2675,simple,,"Короб с ушками 300х100х100 мм Т23В бурый",1,0,visible,,"Короб самосборный с ушками 300х100х100 мм (ДхШхВ). Изготовлен из бурого картона Т23В, что обеспечивает прочность и долговечность.
Самосборная коробка имеет конструкцию FEFCO 0427. Данный вид коробок компактен и удобен для переноски.
Для защиты бьющихся и хрупких предметов поместите в коробки прокладки из воздушно-пузырьковой пленки или вспененного полиэтилена.
Короб с ушками - это удобная упаковка, которую применяют во многих видах бизнеса. Она используется для хранения и транспортировки товаров. Подойдет для упаковки подарков, украшений, косметики, кухонных принадлежностей, садовых инструментов, мелочевки и многого другого. Преимущества самосборных картонных коробок - это простота в сборке и доступная цена.
",,,taxable,,1,,,0,0,,300,100,100,1,,,28.19,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:25.59,200:24.62,500:21.04,1000:19.74",fixed,20,,"Длина, мм",300,1,1,"Ширина, мм",100,1,1,"Высота, мм",100,1,1,"Марка картона",Т23В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",300x100x100,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 300х100х100 мм Т23В бурый",field_63c3e58dae8bc,331,"Короб с ушками 300х100х100 мм Т23В бурый","Короб с ушками 300х100х100 мм Т23В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 300х100х100 мм Т23В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2676,simple,,"Короб с ушками 300х200х20 мм Т23Е бурый",1,0,visible,,"Короб с ушками размером 300х200х20 мм Т23Е бурого цвета подойдет для упаковки различных предметов. Изготовленный из картона Т23Е, этот самосборный короб обеспечивает надежную защиту и сохранность упаковываемых товаров.

Преимущества этой коробки включают простоту сборки и надежную фиксацию благодаря замковому механизму в виде ушек. Благодаря своей компактности, вы сэкономите место при хранении и транспортировке товара.

Наши коробки изготовлены из экологически безопасного материала, что делает их выбором, отвечающим требованиям окружающей среды. При этом они доступны по низкой цене, что является преимуществом для бизнеса.

Короб с ушками 300х200х20 мм отличается приятным видом, придавая вашим товаром дополнительную солидность. Это хорошее решение упаковки подарков, аксессуаров, документов и других предметов небольшого размера.

Воспользуйтесь удобством, защитой и экологичностью коробок с ушками от производителя Гофродом.",,,taxable,,1,,,0,0,,300,200,20,1,,,18.86,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:16.86,200:16.11,500:13.36,1000:12.36",fixed,20,,"Длина, мм",300,1,1,"Ширина, мм",200,1,1,"Высота, мм",20,1,1,"Марка картона",Т23Е,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",300x200x20,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 300х200х20 мм Т23Е бурый",field_63c3e58dae8bc,331,"Короб с ушками 300х200х20 мм Т23Е бурый","Короб с ушками 300х200х20 мм Т23Е бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 300х200х20 мм Т23Е бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2677,simple,,"Короб с ушками 300х200х50 мм Т23В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,300,200,50,1,,,22.61,"Короб с ушками, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Самосборные коробки, Коробки для интернет магазинов, Коробки с крышкой, Коробки для подарков",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:20.61,200:19.86,500:17.11,1000:16.11",fixed,20,,"Длина, мм",300,1,1,"Ширина, мм",200,1,1,"Высота, мм",50,1,1,"Марка картона",Т23В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",300x200x50,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Короб с ушками 300х200х50 мм Т23В бурый",field_63c3e58dae8bc,331,"Короб с ушками 300х200х50 мм Т23В бурый","Короб с ушками 300х200х50 мм Т23В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Короб с ушками 300х200х50 мм Т23В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
